Sweden, Exposure to risk (period 1x1)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1879       87         1000.18       458.97      1459.15 
   1879       88          696.21       303.41       999.61 
   1879       89          491.75       203.80       695.55 
   1879       90          346.96       135.09       482.05 
   1879       91          236.78        91.20       327.97 
   1879       92          158.80        63.30       222.10 
   1879       93          108.31        37.00       145.31 
   1879       94           70.24        21.52        91.76 
   1879       95           40.28        13.93        54.21 
   1879       96           23.04         7.43        30.47 
   1879       97           14.58         3.01        17.59 
   1879       98            9.06         1.02        10.08 
   1879       99            6.05         1.05         7.10 
   1879      100            1.71         1.52         3.23 
   1879      101            0.52         0.70         1.22 
   1879      102            1.25         0.00         1.25 
   1879      103            0.74         0.00         0.74 
   1879      104            0.00         0.00         0.00 
   1879      105            0.00         0.00         0.00 
   1879      106            0.00         0.00         0.00 
   1879      107            0.00         0.00         0.00 
   1879      108            0.00         0.00         0.00 
   1879      109            0.00         0.00         0.00 
   1879      110+           0.00         0.00         0.00 
   1880        0        61546.24     63443.68    124989.92 
   1880        1        57465.72     58934.06    116399.78 
   1880        2        55239.22     56692.56    111931.78 
   1880        3        53766.69     55142.63    108909.32 
   1880        4        51523.89     52691.77    104215.67 
   1880        5        50037.30     51073.25    101110.55 
   1880        6        48792.45     49760.74     98553.19 
   1880        7        47560.76     48809.32     96370.08 
   1880        8        47416.06     48584.13     96000.19 
   1880        9        45835.03     47108.92     92943.95 
   1880       10        43717.02     44748.75     88465.76 
   1880       11        41157.11     41632.73     82789.84 
   1880       12        41481.51     42218.00     83699.52 
   1880       13        45749.08     46675.89     92424.97 
   1880       14        47391.46     48037.84     95429.30 
   1880       15        47252.53     47651.44     94903.97 
   1880       16        46779.95     47541.57     94321.51 
   1880       17        45475.53     46252.07     91727.60 
   1880       18        43113.75     43524.45     86638.20 
   1880       19        42878.14     43049.39     85927.53 
   1880       20        43562.45     43590.16     87152.61 
   1880       21        42769.97     42327.45     85097.42 
   1880       22        40062.81     39222.75     79285.56 
   1880       23        37086.76     35956.90     73043.66 
   1880       24        35747.31     34831.39     70578.70 
   1880       25        36400.17     35342.76     71742.93 
   1880       26        35345.93     33794.29     69140.23 
   1880       27        32251.85     30611.03     62862.88 
   1880       28        31594.04     29992.44     61586.48 
   1880       29        32139.00     30082.25     62221.25 
   1880       30        32590.58     30140.70     62731.27 
   1880       31        31574.65     28921.84     60496.49 
   1880       32        29256.90     26721.30     55978.19 
   1880       33        28032.42     25625.73     53658.15 
   1880       34        28525.06     25793.03     54318.08 
   1880       35        29753.71     26855.38     56609.08 
   1880       36        29286.96     26561.83     55848.79 
   1880       37        28881.46     25808.01     54689.47 
   1880       38        28231.89     25020.33     53252.21 
   1880       39        27792.31     25021.81     52814.12 
   1880       40        27006.65     24213.24     51219.88 
   1880       41        25476.32     22556.51     48032.82 
   1880       42        25194.60     22589.13     47783.73 
   1880       43        25984.84     23350.94     49335.78 
   1880       44        26923.40     24067.03     50990.44 
   1880       45        27385.09     24428.49     51813.58 
   1880       46        27234.56     24545.63     51780.19 
   1880       47        25558.72     23157.03     48715.75 
   1880       48        23384.47     21082.56     44467.04 
   1880       49        23238.80     20858.66     44097.46 
   1880       50        24475.44     21765.67     46241.11 
   1880       51        24160.99     21325.98     45486.97 
   1880       52        22560.21     19891.08     42451.29 
   1880       53        22832.49     20124.19     42956.68 
   1880       54        24329.01     21332.21     45661.22 
   1880       55        23567.51     20677.91     44245.42 
   1880       56        23123.17     20277.97     43401.14 
   1880       57        22791.78     19865.18     42656.97 
   1880       58        21458.90     18749.80     40208.70 
   1880       59        19788.28     17200.23     36988.52 
   1880       60        18230.90     15729.92     33960.82 
   1880       61        17679.13     15143.45     32822.59 
   1880       62        17028.32     14312.61     31340.93 
   1880       63        16650.68     13869.27     30519.95 
   1880       64        16337.59     13413.03     29750.62 
   1880       65        14707.39     12023.26     26730.65 
   1880       66        12462.33     10044.37     22506.71 
   1880       67        12196.82      9604.79     21801.62 
   1880       68        12741.83      9892.99     22634.82 
   1880       69        11864.62      9232.20     21096.82 
   1880       70         9638.50      7260.09     16898.59 
   1880       71         8333.01      6222.74     14555.75 
   1880       72         8328.23      6293.14     14621.37 
   1880       73         7791.57      5849.52     13641.09 
   1880       74         7309.75      5326.86     12636.61 
